product_name,product_price,product_url
"3M Scotch 重復黏貼雙面膠帶 19mm*5.08m, 12入",$926,https://www.tw.coupang.com/products/3M-Scotch-%E9%87%8D%E5%BE%A9%E9%BB%8F%E8%B2%BC%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-19mm*5.08m-21000000330165?itemId=21000744607963&vendorItemId=21004879472811&sourceType=search&rank=5&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"iQIHAN 美紋紙膠帶, 白色, 4捲",$123,https://www.tw.coupang.com/products/iQIHAN-%E7%BE%8E%E7%B4%8B%E7%B4%99%E8%86%A0%E5%B8%B6-168984074747907?itemId=168983135207427&vendorItemId=168984074747904&sourceType=search&rank=6&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Scotch 隱型膠帶 #810 19mm*32.9m, 2盒",$138,https://www.tw.coupang.com/products/3M-Scotch-%E9%9A%B1%E5%9E%8B%E8%86%A0%E5%B8%B6-%23810-19mm*32.9m-293919589875725?itemId=412493486718987&vendorItemId=412493486718984&sourceType=search&rank=7&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Nexcare 白色通氣膠帶1吋貼心即用包, 2捲",$91,https://www.tw.coupang.com/products/3M-Nexcare-%E7%99%BD%E8%89%B2%E9%80%9A%E6%B0%A3%E8%86%A0%E5%B8%B61%E5%90%8B%E8%B2%BC%E5%BF%83%E5%8D%B3%E7%94%A8%E5%8C%85-291796512899079?itemId=277691580235779&vendorItemId=277691580235776&sourceType=search&rank=8&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M 免縫膠帶組 附1624W防水透氣敷料 3片 中傷口專用 適合5~10cm傷口 1.2 x 10cm, 2包, 18條",$177,https://www.tw.coupang.com/products/3M-%E5%85%8D%E7%B8%AB%E8%86%A0%E5%B8%B6%E7%B5%84-%E9%99%841624W%E9%98%B2%E6%B0%B4%E9%80%8F%E6%B0%A3%E6%95%B7%E6%96%99-3%E7%89%87-%E4%B8%AD%E5%82%B7%E5%8F%A3%E5%B0%88%E7%94%A8-%E9%81%A9%E5%90%885~10cm%E5%82%B7%E5%8F%A3-1.2-x-10cm-260276184137730?itemId=271043100901376&vendorItemId=271041108590592&sourceType=search&rank=9&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"Daku 彩色膠帶 小 0.75cm x 2m, 1個, 12 種顏色",$151,https://www.tw.coupang.com/products/Daku-%E5%BD%A9%E8%89%B2%E8%86%A0%E5%B8%B6-%E5%B0%8F-0.75cm-x-2m-21006532243687?itemId=21014512816873&vendorItemId=21081755722101&sourceType=search&rank=10&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"comet 膠帶 48mm*40m, 5個",$87,https://www.tw.coupang.com/products/comet-%E8%86%A0%E5%B8%B6-48mm*40m-21006671696651?itemId=21015352091516&vendorItemId=21082572322173&sourceType=search&rank=11&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Scotch 替換膠帶補充裝 3吋, 單色, 1捲",$188,https://www.tw.coupang.com/products/3M-Scotch-%E6%9B%BF%E6%8F%9B%E8%86%A0%E5%B8%B6%E8%A3%9C%E5%85%85%E8%A3%9D-3%E5%90%8B-21000000142183?itemId=21000000260675&vendorItemId=21003000193544&sourceType=search&rank=12&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"Iqihan 美紋紙膠帶, 紅色, 4個",$141,https://www.tw.coupang.com/products/Iqihan-%E7%BE%8E%E7%B4%8B%E7%B4%99%E8%86%A0%E5%B8%B6-21005696500780?itemId=21009453417037&vendorItemId=21076738277603&sourceType=search&rank=13&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Nexcare 通氣膠帶組 1535CP-0 1.25 x 914cm, 3組",$94,https://www.tw.coupang.com/products/3M-Nexcare-%E9%80%9A%E6%B0%A3%E8%86%A0%E5%B8%B6%E7%B5%84-1535CP-0-1.25-x-914cm-268939720343557?itemId=277601264320516&vendorItemId=277601264320512&sourceType=search&rank=14&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Nexcare 大膚色通氣膠帶, 3盒",$73,https://www.tw.coupang.com/products/3M-Nexcare-%E5%A4%A7%E8%86%9A%E8%89%B2%E9%80%9A%E6%B0%A3%E8%86%A0%E5%B8%B6-283839951781904?itemId=385324777684999&vendorItemId=385324777684995&sourceType=search&rank=15&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Nexcare 膚色膠帶 1533SP-0, 3盒",$52,https://www.tw.coupang.com/products/3M-Nexcare-%E8%86%9A%E8%89%B2%E8%86%A0%E5%B8%B6-1533SP-0-277692284911623?itemId=385324773474319&vendorItemId=385324773474317&sourceType=search&rank=16&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"MoTEX 透明膠帶切割器 No. 3+膠帶 16mm 3入+膠帶 12mm 12入, 黑色（分配器）, 1套",$570,https://www.tw.coupang.com/products/MoTEX-%E9%80%8F%E6%98%8E%E8%86%A0%E5%B8%B6%E5%88%87%E5%89%B2%E5%99%A8-No.-3%2B%E8%86%A0%E5%B8%B6-16mm-3%E5%85%A5%2B%E8%86%A0%E5%B8%B6-12mm-12%E5%85%A5-21006059204212?itemId=21011133823595&vendorItemId=21078412362152&sourceType=search&rank=17&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"Saenghwalgongsik 強力膠帶 3cm*3m, 透明, 1入",$296,https://www.tw.coupang.com/products/Saenghwalgongsik-%E5%BC%B7%E5%8A%9B%E8%86%A0%E5%B8%B6-3cm*3m-21005386284546?itemId=21008019465831&vendorItemId=21075308193764&sourceType=search&rank=18&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Nexcare 自黏彈性繃帶 1581CP 1吋, 2捲, 2盒",$82,https://www.tw.coupang.com/products/3M-Nexcare-%E8%87%AA%E9%BB%8F%E5%BD%88%E6%80%A7%E7%B9%83%E5%B8%B6-1581CP-1%E5%90%8B-159541798846489?itemId=397252015095808&vendorItemId=397252010934277&sourceType=search&rank=19&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"DADA 高黏度無痕防水雙面膠帶 20mm*5m, 透明, 3捲",$250,https://www.tw.coupang.com/products/DADA-%E9%AB%98%E9%BB%8F%E5%BA%A6%E7%84%A1%E7%97%95%E9%98%B2%E6%B0%B4%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-20mm*5m-21004704977243?itemId=21005930727678&vendorItemId=21073228731324&sourceType=search&rank=20&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"LiPACO 魔術貼膠帶 黏合型 黃色 18.3m*2.5cm, 1個",$126,https://www.tw.coupang.com/products/LiPACO-%E9%AD%94%E8%A1%93%E8%B2%BC%E8%86%A0%E5%B8%B6-%E9%BB%8F%E5%90%88%E5%9E%8B-%E9%BB%83%E8%89%B2-18.3m*2.5cm-21000000055600?itemId=21000045122572&vendorItemId=21003000067734&sourceType=search&rank=21&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Scotch 按壓式切割膠帶台+隱形膠帶補充裝 12mm 2入, 藍色, 1組",$376,https://www.tw.coupang.com/products/3M-Scotch-%E6%8C%89%E5%A3%93%E5%BC%8F%E5%88%87%E5%89%B2%E8%86%A0%E5%B8%B6%E5%8F%B0%2B%E9%9A%B1%E5%BD%A2%E8%86%A0%E5%B8%B6%E8%A3%9C%E5%85%85%E8%A3%9D-12mm-2%E5%85%A5-21000201018970?itemId=21018559421322&vendorItemId=21004441500510&sourceType=search&rank=22&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"DODO LABEL 臉部緊緻膠帶, 單色, 1入",$264,https://www.tw.coupang.com/products/DODO-LABEL-%E8%87%89%E9%83%A8%E7%B7%8A%E7%B7%BB%E8%86%A0%E5%B8%B6-21000166130884?itemId=21000476013949&vendorItemId=21004903509695&sourceType=search&rank=23&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"RORENTECH 防水膠帶 3cm*5m, 2個",$93,https://www.tw.coupang.com/products/RORENTECH-%E9%98%B2%E6%B0%B4%E8%86%A0%E5%B8%B6-3cm*5m-21001516493409?itemId=21002602523605&vendorItemId=21070815694494&sourceType=search&rank=24&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"Scalla 原裝膠帶 18mm x 4p + 筆芯 18mm x 8p 套組, 混色, 1套",$419,https://www.tw.coupang.com/products/Scalla-%E5%8E%9F%E8%A3%9D%E8%86%A0%E5%B8%B6-18mm-x-4p-%2B-%E7%AD%86%E8%8A%AF-18mm-x-8p-%E5%A5%97%E7%B5%84-21001566622322?itemId=21002678758529&vendorItemId=21070669277904&sourceType=search&rank=25&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"透明膠帶補充包 12*250mm, 單色, 2套",$210,https://www.tw.coupang.com/products/%E9%80%8F%E6%98%8E%E8%86%A0%E5%B8%B6%E8%A3%9C%E5%85%85%E5%8C%85-12*250mm-21000025772267?itemId=21000100339210&vendorItemId=21003184578449&sourceType=search&rank=26&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M 溫和低敏矽膠帶 1吋, 1盒",$101,https://www.tw.coupang.com/products/3M-%E6%BA%AB%E5%92%8C%E4%BD%8E%E6%95%8F%E7%9F%BD%E8%86%A0%E5%B8%B6-1%E5%90%8B-268941700071426?itemId=268939720343555&vendorItemId=268940768952321&sourceType=search&rank=27&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"Wynet 魔術修復膠帶 1m, 2個",$251,https://www.tw.coupang.com/products/Wynet-%E9%AD%94%E8%A1%93%E4%BF%AE%E5%BE%A9%E8%86%A0%E5%B8%B6-1m-21000279694809?itemId=21000887812328&vendorItemId=21005235298334&sourceType=search&rank=28&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"BBOMMA Crevas防水修補膠帶, 1個",$214,https://www.tw.coupang.com/products/BBOMMA-Crevas%E9%98%B2%E6%B0%B4%E4%BF%AE%E8%A3%9C%E8%86%A0%E5%B8%B6-21000060523770?itemId=21000207711037&vendorItemId=21003491588819&sourceType=search&rank=29&searchId=a0b9186aeb9e4382b63d5e391cc301a4&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Nexcare 膚色大通氣膠帶 1吋 2捲, 3組",$138,https://www.tw.coupang.com/products/3M-Nexcare-%E8%86%9A%E8%89%B2%E5%A4%A7%E9%80%9A%E6%B0%A3%E8%86%A0%E5%B8%B6-1%E5%90%8B-2%E6%8D%B2-260277098479635?itemId=385325025165312&vendorItemId=385325025181696&sourceType=search&rank=&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"iQIHAN 美紋紙膠帶 50mm*20m, 白色, 4捲",$158,https://www.tw.coupang.com/products/iQIHAN-%E7%BE%8E%E7%B4%8B%E7%B4%99%E8%86%A0%E5%B8%B6-50mm*20m-168983156178945?itemId=168983164567556&vendorItemId=168984108302336&sourceType=search&rank=1&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"Saenghwalgongsik 超強力膠帶 3cm*1m, 透明度, 1個",$317,https://www.tw.coupang.com/products/Saenghwalgongsik-%E8%B6%85%E5%BC%B7%E5%8A%9B%E8%86%A0%E5%B8%B6-3cm*1m-21005374315624?itemId=21007963326044&vendorItemId=21075252368987&sourceType=search&rank=2&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"ALPHA 透明膠帶 48mm*40m 10入+迷你膠台, 1套",$363,https://www.tw.coupang.com/products/ALPHA-%E9%80%8F%E6%98%8E%E8%86%A0%E5%B8%B6-48mm*40m-10%E5%85%A5%2B%E8%BF%B7%E4%BD%A0%E8%86%A0%E5%8F%B0-21006132812327?itemId=21011707025103&vendorItemId=21078981218669&sourceType=search&rank=3&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Nexcare 膚色通氣膠帶1吋貼心即用包, 2個",$105,https://www.tw.coupang.com/products/3M-Nexcare-%E8%86%9A%E8%89%B2%E9%80%9A%E6%B0%A3%E8%86%A0%E5%B8%B61%E5%90%8B%E8%B2%BC%E5%BF%83%E5%8D%B3%E7%94%A8%E5%8C%85-283840882901003?itemId=235173111103527&vendorItemId=235171487891460&sourceType=search&rank=4&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"iQIHAN 美紋紙膠帶, 黑色, 4捲",$215,https://www.tw.coupang.com/products/iQIHAN-%E7%BE%8E%E7%B4%8B%E7%B4%99%E8%86%A0%E5%B8%B6-21005696501657?itemId=21009453419212&vendorItemId=21076738279671&sourceType=search&rank=5&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Scotch 超強力VHB雙面膠帶 凹凸專用 V1803, 1個",$100,https://www.tw.coupang.com/products/3M-Scotch-%E8%B6%85%E5%BC%B7%E5%8A%9BVHB%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-%E5%87%B9%E5%87%B8%E5%B0%88%E7%94%A8-V1803-277693190864898?itemId=154783302254604&vendorItemId=154783302254596&sourceType=search&rank=6&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"MoTEX 膠帶台 3號 2入+膠帶 6入, 素黑, 1套","$1,190",https://www.tw.coupang.com/products/MoTEX-%E8%86%A0%E5%B8%B6%E5%8F%B0-3%E8%99%9F-2%E5%85%A5%2B%E8%86%A0%E5%B8%B6-6%E5%85%A5-21005659452706?itemId=21009284715179&vendorItemId=21076570216455&sourceType=search&rank=7&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Scotch 強力雙面膠帶 12mm*5yd #669, 7個",$175,https://www.tw.coupang.com/products/3M-Scotch-%E5%BC%B7%E5%8A%9B%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-12mm*5yd-%23669-277693471883269?itemId=277691458600966&vendorItemId=277693471883266&sourceType=search&rank=8&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M EVA圓形雙面膠帶, 100個",$168,https://www.tw.coupang.com/products/3M-EVA%E5%9C%93%E5%BD%A2%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-21007158837520?itemId=21018012460622&vendorItemId=21085167978688&sourceType=search&rank=9&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"KOKUYO Bobbin 紙膠帶 #0972 15mm*3m 3入組, 彩色, 1組",$107,https://www.tw.coupang.com/products/KOKUYO-Bobbin-%E7%B4%99%E8%86%A0%E5%B8%B6-%230972-15mm*3m-3%E5%85%A5%E7%B5%84-291739701067784?itemId=176871106904065&vendorItemId=176870611992576&sourceType=search&rank=10&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"MONSTER HOOK 高黏度多功能矽膠雙面膠帶 30mm*1m, 透明, 1捲",$117,https://www.tw.coupang.com/products/MONSTER-HOOK-%E9%AB%98%E9%BB%8F%E5%BA%A6%E5%A4%9A%E5%8A%9F%E8%83%BD%E7%9F%BD%E8%86%A0%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-30mm*1m-153700190371841?itemId=153699791880194&vendorItemId=153700190371840&sourceType=search&rank=11&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"Comet Home 捲狀膠帶白色 20mm x 6m, 1個",$128,https://www.tw.coupang.com/products/Comet-Home-%E6%8D%B2%E7%8B%80%E8%86%A0%E5%B8%B6%E7%99%BD%E8%89%B2-20mm-x-6m-21007749107774?itemId=21020868148761&vendorItemId=21087935481014&sourceType=search&rank=12&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"MOTEX 迷你膠帶台+膠帶 5入, 白色, 1組",$580,https://www.tw.coupang.com/products/MOTEX-%E8%BF%B7%E4%BD%A0%E8%86%A0%E5%B8%B6%E5%8F%B0%2B%E8%86%A0%E5%B8%B6-5%E5%85%A5-21006269703121?itemId=21012814733779&vendorItemId=21080080612917&sourceType=search&rank=13&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"iQIHAN 美紋紙膠帶, 紅色, 4捲",$96,https://www.tw.coupang.com/products/iQIHAN-%E7%BE%8E%E7%B4%8B%E7%B4%99%E8%86%A0%E5%B8%B6-168983202316288?itemId=168983684694016&vendorItemId=168984141856768&sourceType=search&rank=14&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Scotch 透明膠帶 18mm 810R-6, 單色, 6捲",$311,https://www.tw.coupang.com/products/3M-Scotch-%E9%80%8F%E6%98%8E%E8%86%A0%E5%B8%B6-18mm-810R-6-21000062708299?itemId=21000213974184&vendorItemId=21003511543846&sourceType=search&rank=15&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"DADA 多功能防水膠帶 38mm*3.2m 白色, 4捲",$131,https://www.tw.coupang.com/products/DADA-%E5%A4%9A%E5%8A%9F%E8%83%BD%E9%98%B2%E6%B0%B4%E8%86%A0%E5%B8%B6-38mm*3.2m-%E7%99%BD%E8%89%B2-168984137662464?itemId=168983193927682&vendorItemId=168983193927680&sourceType=search&rank=16&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Scotch 超強力VHB雙面膠帶 透明專用 19mm*1.5m, 1捲",$104,https://www.tw.coupang.com/products/3M-Scotch-%E8%B6%85%E5%BC%B7%E5%8A%9BVHB%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-%E9%80%8F%E6%98%8E%E5%B0%88%E7%94%A8-19mm*1.5m-277691156611098?itemId=154446050852891&vendorItemId=154445664993298&sourceType=search&rank=17&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"壓克力雙面膠帶 3cm*2m, 透明度, 2個",$116,https://www.tw.coupang.com/products/%E5%A3%93%E5%85%8B%E5%8A%9B%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-3cm*2m-21006348747613?itemId=21013349966121&vendorItemId=21076310236754&sourceType=search&rank=18&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"DADA 超強力雙面膠帶 18mm*3m, 5個",$246,https://www.tw.coupang.com/products/DADA-%E8%B6%85%E5%BC%B7%E5%8A%9B%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-18mm*3m-167184647045123?itemId=167185095819269&vendorItemId=167185095819265&sourceType=search&rank=19&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"JML 止水氣密修補 橡膠化膠帶 10cm*150cm 黑色, 1個",$311,https://www.tw.coupang.com/products/JML-%E6%AD%A2%E6%B0%B4%E6%B0%A3%E5%AF%86%E4%BF%AE%E8%A3%9C-%E6%A9%A1%E8%86%A0%E5%8C%96%E8%86%A0%E5%B8%B6-10cm*150cm-%E9%BB%91%E8%89%B2-154075404402711?itemId=154074620051479&vendorItemId=154075018543119&sourceType=search&rank=20&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"DADA 超強力雙面膠帶 18mm*3m, 5個",$213,https://www.tw.coupang.com/products/DADA-%E8%B6%85%E5%BC%B7%E5%8A%9B%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-18mm*3m-21004704978395?itemId=21005930731256&vendorItemId=21073228734222&sourceType=search&rank=21&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"BROTHER 標籤膠帶 TZe-441, 寬度 18mm, 1個",$393,https://www.tw.coupang.com/products/BROTHER-%E6%A8%99%E7%B1%A4%E8%86%A0%E5%B8%B6-TZe-441-21000010709093?itemId=21000046471035&vendorItemId=21003072593328&sourceType=search&rank=22&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"iQIHAN 美紋紙膠帶 黑色, 4個",$143,https://www.tw.coupang.com/products/iQIHAN-%E7%BE%8E%E7%B4%8B%E7%B4%99%E8%86%A0%E5%B8%B6-%E9%BB%91%E8%89%B2-21005696501449?itemId=21009453418664&vendorItemId=21076738279179&sourceType=search&rank=23&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"iQIHAN 美紋紙膠帶 50mm*20m, 白色, 4捲",$215,https://www.tw.coupang.com/products/iQIHAN-%E7%BE%8E%E7%B4%8B%E7%B4%99%E8%86%A0%E5%B8%B6-50mm*20m-21005696501065?itemId=21009453417726&vendorItemId=21076738278151&sourceType=search&rank=24&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"MEO Urban 金箔膠帶, 混色, 1個",$155,https://www.tw.coupang.com/products/MEO-Urban-%E9%87%91%E7%AE%94%E8%86%A0%E5%B8%B6-21005183374277?itemId=21007175430014&vendorItemId=21074467067134&sourceType=search&rank=25&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Nexcare 白色通氣膠帶 半吋, 2捲, 2組",$91,https://www.tw.coupang.com/products/3M-Nexcare-%E7%99%BD%E8%89%B2%E9%80%9A%E6%B0%A3%E8%86%A0%E5%B8%B6-%E5%8D%8A%E5%90%8B-283839909838857?itemId=247521800601618&vendorItemId=247521800601604&sourceType=search&rank=26&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"BROTHER 標籤膠帶 TZe-641, 寬度 18mm, 1個",$409,https://www.tw.coupang.com/products/BROTHER-%E6%A8%99%E7%B1%A4%E8%86%A0%E5%B8%B6-TZe-641-21000010709096?itemId=21000046471041&vendorItemId=21003072593308&sourceType=search&rank=27&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"CSR 夜光膠帶 小 5m, 2個",$275,https://www.tw.coupang.com/products/CSR-%E5%A4%9C%E5%85%89%E8%86%A0%E5%B8%B6-%E5%B0%8F-5m-21005141066409?itemId=21007047003213&vendorItemId=21074339276547&sourceType=search&rank=28&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"MONSTER HOOK 高黏度多功能矽膠雙面膠帶 30mm*1m, 透明, 1捲",$191,https://www.tw.coupang.com/products/MONSTER-HOOK-%E9%AB%98%E9%BB%8F%E5%BA%A6%E5%A4%9A%E5%8A%9F%E8%83%BD%E7%9F%BD%E8%86%A0%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-30mm*1m-21001796207628?itemId=21003055812361&vendorItemId=21071043808660&sourceType=search&rank=29&searchId=6fe7f51f60294f38af695d93537ac564&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"BROTHER 標籤膠帶 TZe-741, 寬度 18mm, 1個",$393,https://www.tw.coupang.com/products/BROTHER-%E6%A8%99%E7%B1%A4%E8%86%A0%E5%B8%B6-TZe-741-21000010709097?itemId=21000046471045&vendorItemId=21003072593295&sourceType=search&rank=&searchId=4d3b0a809a4244189973dfe9b9060729&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"Tamsaa 透明超強力萬用矽膠雙面膠帶, 2捲",$260,https://www.tw.coupang.com/products/Tamsaa-%E9%80%8F%E6%98%8E%E8%B6%85%E5%BC%B7%E5%8A%9B%E8%90%AC%E7%94%A8%E7%9F%BD%E8%86%A0%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-21004604955008?itemId=21005684433912&vendorItemId=21072983299755&sourceType=search&rank=1&searchId=4d3b0a809a4244189973dfe9b9060729&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"MoTEX 膠帶台 8F+膠帶 12入, 黑色的, 1套",$460,https://www.tw.coupang.com/products/MoTEX-%E8%86%A0%E5%B8%B6%E5%8F%B0-8F%2B%E8%86%A0%E5%B8%B6-12%E5%85%A5-21001449896473?itemId=21002496948915&vendorItemId=21070490090245&sourceType=search&rank=2&searchId=4d3b0a809a4244189973dfe9b9060729&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
"3M Scotch 超強力VHB雙面膠帶 塑膠專用 V1202 12mm*1.5m, 1個",$125,https://www.tw.coupang.com/products/3M-Scotch-%E8%B6%85%E5%BC%B7%E5%8A%9BVHB%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-%E5%A1%91%E8%86%A0%E5%B0%88%E7%94%A8-V1202-12mm*1.5m-277693492854787?itemId=154782916395010&vendorItemId=154783302254593&sourceType=search&rank=3&searchId=4d3b0a809a4244189973dfe9b9060729&q=%E7%BE%8E%E7%B4%8B%E8%86%A0%E5%B8%B6
